,LONG,LAT,FIRST OCCURRENCES IN FOCAL AREA (t),LAST OCCURRENCES IN FOCAL AREA (t),OCCURRENCES IN FOCAL AREA (t),UNWEIGHTED OCCURRENCES IN FOCAL AREA (t),HYP1,HYP2,HYP3,LOP0,LOP1,LOP2,OCCURRENCES IN FOCAL AREA (t-1),UNWEIGHTED OCCURRENCES IN FOCAL AREA (t-1),OCCURRENCES IN FOCAL AREA (t+1),UNWEIGHTED OCCURRENCES IN FOCAL AREA (t+1),PROPORTION OF FIRST OCCURRENCES IN FOCAL AREA (t),PROPORTION OF LAST OCCURRENCES IN FOCAL AREA (t),MEAN HYP,MEAN LOP,MAT,MAP,NPP,EXPECTED PROPORTION OF FIRST OCCURRENCES,EXPECTED PROPORTION OF LAST OCCURRENCES,OCCURRENCES WITHOUT SPECIATION,OCCURRENCES WITHOUT EXTINCTION
19725,23.999999999999872,42.60000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19730,24.499999999999872,42.60000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19735,24.999999999999872,42.60000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19740,25.499999999999872,42.60000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19745,25.999999999999872,42.60000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19750,26.49999999999986,42.60000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19755,26.99999999999986,42.60000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19760,27.49999999999986,42.60000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19765,-8.700000000000008,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19770,-8.20000000000001,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19775,-7.700000000000013,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19780,-7.2000000000000135,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19785,-6.7000000000000135,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19790,-6.200000000000018,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19795,-5.700000000000019,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19800,-5.2000000000000215,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19805,-4.7000000000000215,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19810,-4.200000000000024,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19815,-3.7000000000000255,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5374461507335361,13.0,,,,,,,,0.3088206934409411,0.2864108051516647,0.0,0.0
19820,-3.2000000000000286,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5.514419288205111,13.0,,,,,,,,0.3088206934409411,0.2834611494547458,0.0,0.0
19825,-2.700000000000029,42.70000000000011,0.2798667353859322,0.0,1.3270486508986217,5.0,0,0,0,0,0,0,0,0,14.56662292380112,35.0,0.21089410338981787,0.0,,,,,,0.3088206934409411,0.2780689943107271,1.0471819155126894,1.3270486508986217
19830,-2.200000000000032,42.70000000000011,0.4691032549917416,0.0,2.3232730914931605,5.0,0,0,0,0,0,0,0,0,19.123210502579468,35.0,0.20191481436659275,0.0,,,,,,0.3088206934409411,0.27536040214996776,1.854169836501419,2.3232730914931605
19835,-1.700000000000033,42.70000000000011,0.3808674083293658,0.0,1.9558453805955784,5.0,0,0,0,0,0,0,0,0,15.025064677233221,35.0,0.19473288231679486,0.0,,,,,,0.3088206934409411,0.2777660401223525,1.5749779722662125,1.9558453805955784
19840,-1.2000000000000348,42.70000000000011,0.0928011061075736,0.0,0.5486311941108526,5.0,0,0,0,0,0,0,0,0,6.9367999550883175,32.0,0.16915025449468493,0.0,,,,,,0.3088206934409411,0.2825903877973322,0.455830088003279,0.5486311941108526
19845,-0.7000000000000366,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3.138387878360712,19.0,,,,,,,,0.3088206934409411,0.28486703816726044,0.0,0.0
19850,-0.2000000000000384,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2.2232686186918373,11.0,,,,,,,,0.3088206934409411,0.28540962840160866,0.0,0.0
19855,0.29999999999995985,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.008821569753649783,1.0,,,,,,,,0.3088206934409411,0.2867251775089997,0.0,0.0
19860,0.7999999999999581,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19865,1.2999999999999563,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19870,1.7999999999999543,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19875,2.2999999999999527,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.4549867287231806,10.0,,,,,,,,0.3088206934409411,0.2864598300790139,0.0,0.0
19880,2.799999999999951,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2.950304257900996,10.0,,,,,,,,0.3088206934409411,0.2849785055596117,0.0,0.0
19885,9.09999999999993,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19890,10.899999999999919,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19895,11.399999999999919,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19900,11.899999999999919,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19905,12.399999999999912,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19910,12.899999999999912,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19915,13.399999999999912,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19920,13.899999999999912,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19925,18.09999999999989,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19930,18.59999999999989,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19935,19.09999999999989,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19940,19.59999999999989,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19945,20.099999999999884,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19950,20.599999999999884,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19955,21.099999999999884,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19960,21.59999999999988,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19965,22.09999999999988,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19970,22.59999999999988,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19975,23.09999999999988,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19980,23.59999999999988,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19985,24.09999999999988,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19990,24.59999999999988,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
19995,25.09999999999988,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20000,25.599999999999863,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20005,26.099999999999863,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20010,26.599999999999863,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20015,27.099999999999863,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20020,27.599999999999863,42.70000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20025,-8.800000000000008,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20030,-8.30000000000001,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20035,-7.800000000000013,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20040,-7.300000000000013,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20045,-6.800000000000013,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20050,-6.300000000000018,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20055,-5.8000000000000185,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20060,-5.3000000000000185,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20065,-4.800000000000021,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20070,-4.300000000000024,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20075,-3.8000000000000256,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20080,-3.3000000000000287,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3.8711818917430585,13.0,,,,,,,,0.3088206934409411,0.2844329995247376,0.0,0.0
20085,-2.800000000000029,42.80000000000011,0.14275796535449928,0.0,0.6435341155163554,5.0,0,0,0,0,0,0,0,0,10.005557202515266,35.0,0.22183433933405988,0.0,,,,,,0.3088206934409411,0.2807788484343696,0.5007761501618562,0.6435341155163554
20090,-2.300000000000031,42.80000000000011,0.3435181769392587,0.0,1.6875783330745309,5.0,0,0,0,0,0,0,0,0,15.797778987294116,35.0,0.20355687804631667,0.0,,,,,,0.3088206934409411,0.27733041130215275,1.3440601561352723,1.6875783330745309
20095,-1.8000000000000331,42.80000000000011,0.3182778681852176,0.0,1.6250754299062984,5.0,0,0,0,0,0,0,0,0,13.61143250812567,35.0,0.19585421225867009,0.0,,,,,,0.3088206934409411,0.27861033043528344,1.3067975617210943,1.6250754299063188
20100,-1.3000000000000345,42.80000000000011,0.08556423174903527,0.0,0.5018508270994404,5.0,0,0,0,0,0,0,0,0,5.694668542285862,22.0,0.17049734129875402,0.0,,,,,,0.3088206934409411,0.28332612548466324,0.4162865953504051,0.5018508270994404
20105,-0.8000000000000362,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2.2831505537431704,19.0,,,,,,,,0.3088206934409411,0.2853741043793913,0.0,0.0
20110,-0.300000000000038,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.5305360779862964,11.0,,,,,,,,0.3088206934409411,0.2858207741613217,0.0,0.0
20115,0.1999999999999602,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.13346681300601573,1.0,,,,,,,,0.3088206934409411,0.2866510325535093,0.0,0.0
20120,0.6999999999999584,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20125,1.1999999999999569,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20130,1.6999999999999549,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20135,2.199999999999953,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.493198545027137,10.0,,,,,,,,0.3088206934409411,0.2864371112317832,0.0,0.0
20140,2.699999999999952,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3.4887637036692083,10.0,,,,,,,,0.3088206934409411,0.2846594585817032,0.0,0.0
20145,9.199999999999926,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20150,10.899999999999919,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20155,11.399999999999919,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20160,11.899999999999919,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20165,12.399999999999912,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20170,12.899999999999912,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20175,13.399999999999912,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20180,13.899999999999912,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20185,17.99999999999989,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20190,18.49999999999989,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20195,18.99999999999989,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20200,19.49999999999989,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20205,19.99999999999989,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20210,20.499999999999886,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20215,20.999999999999886,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20220,21.499999999999886,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20225,21.999999999999886,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20230,22.49999999999988,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20235,22.99999999999988,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20240,23.49999999999988,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20245,23.999999999999872,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20250,24.499999999999872,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20255,24.999999999999872,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20260,25.499999999999872,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20265,25.999999999999872,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20270,26.49999999999986,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20275,26.99999999999986,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20280,27.49999999999986,42.80000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20285,-9.000000000000009,42.90000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20290,-8.500000000000009,42.90000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20295,-8.000000000000009,42.90000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20300,-7.500000000000013,42.90000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20305,-7.000000000000013,42.90000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20310,-6.500000000000018,42.90000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20315,-6.000000000000018,42.90000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20320,-5.500000000000019,42.90000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20325,-5.000000000000021,42.90000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20330,-4.500000000000023,42.90000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20335,-4.000000000000025,42.90000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
20340,-3.500000000000026,42.90000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.3029050847486678,13.0,,,,,,,,0.3088206934409411,0.2859559536306273,0.0,0.0
20345,-3.0000000000000284,42.90000000000011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5.2176860062630634,13.0,,,,,,,,0.3088206934409411,0.2836364960992737,0.0,0.0
20350,-2.5000000000000298,42.90000000000011,0.1842880431454752,0.0,0.8776056169566535,5.0,0,0,0,0,0,0,0,0,11.172615657742138,35.0,0.2099895893836075,0.0,,,,,,0.3088206934409411,0.2800805939552353,0.6933175738111783,0.8776056169566535
