LIDNUM,LAT,LONG,TIMEUNIT,NUMBER OF FIRST OCCURRENCES,NUMBER OF LAST OCCURRENCES,NUMBER OF OCCURRENCES,PROPORTION OF FIRST OCCURRENCES,PROPORTION OF LAST OCCURRENCES,OCCURRENCES IN FOCAL AREA (t-1),UNWEIGHTED OCCURRENCES IN FOCAL AREA (t-1),OCCURRENCES IN FOCAL AREA (t+1),UNWEIGHTED OCCURRENCES IN FOCAL AREA (t+1),FIRST OCCURRENCES IN FOCAL AREA (t),LAST OCCURRENCES IN FOCAL AREA (t),OCCURRENCES IN FOCAL AREA (t),UNWEIGHTED OCCURRENCES IN FOCAL AREA (t),PROPORTION OF FIRST OCCURRENCES IN FOCAL AREA (t),PROPORTION OF LAST OCCURRENCES IN FOCAL AREA (t),HYP1,HYP2,HYP3,LOP0,LOP1,LOP2,MEAN HYP,MEAN LOP,MAT,MAP,NPP,EXPECTED PROPORTION OF FIRST OCCURRENCES,EXPECTED PROPORTION OF LAST OCCURRENCES,NUMBER IMMIGRANT AND RESIDENT,NUMBER EMIGRANT AND RESIDENT,OCCURRENCES IMMIGRATION (t-1),OCCURRENCES IMMIGRATION (t),NUMBER IMMIGRANTS,NUMBER IMMIGRANTS (LOCALITY),OCCURRENCES EMIGRATION (t+1),OCCURRENCES EMIGRATION (t),NUMBER EMIGRANTS,NUMBER EMIGRANTS (LOCALITY),EXPECTED PROPORTION OF EMIGRATION,EXPECTED PROPORTION OF IMMIGRATION,SIGNIFICANCE FIRST,SIGNIFICANCE LAST,SIGNIFICANCE EMIGRATION,SIGNIFICANCE IMMIGRATION
28663,40.2175,33.401666666666664,MN1,16.0,3.0,17.0,0.9411764705882352,0.17647058823529413,0.0,0.0,0.0,0.0,55.872012878794784,10.976298681258298,59.862532351298114,60.0,0.9333386123880408,0.1833584088431948,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.3088206934409411,0.28331364140411497,1.0,14.0,,,,,0.0,48.886233670039815,48.886233670039815,14.0,0.7735913875638712,,3.436141143432925e-24,0.9729616370370069,3.546118962695637e-06,
28664,40.2175,33.401666666666664,MN1,13.0,3.0,14.0,0.9285714285714286,0.21428571428571427,0.0,0.0,0.0,0.0,55.872012878794784,10.976298681258298,59.862532351298114,60.0,0.9333386123880408,0.1833584088431948,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.3088206934409411,0.28331364140411497,1.0,11.0,,,,,0.0,48.886233670039815,48.886233670039815,11.0,0.7735913875638712,,3.436141143432925e-24,0.9729616370370069,3.546118962695637e-06,
23567,39.093,28.183000000000003,MN3,2.0,2.0,5.0,0.4,0.4,0.9841250755394424,1.0,1.390767214449091,9.0,4.742337025726274,4.636854083129324,9.588728517426938,27.0,0.4945741259758644,0.4835734033664754,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.3081166722578553,0.2853557687145443,3.0,3.0,0.9841250755394424,4.846391491700664,4.822457462502895,3.0,0.6861765495918979,4.951874434297613,2.706470879560668,2.0,0.7530877265085038,0.7391166913116205,0.1814800837098714,0.15748755661306738,0.9352510008929587,0.23982836601423438
23568,39.086,28.199,MN2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.363700527820473,27.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.3088206934409411,0.2811358593439004,1.0,1.0,0.0,1.0,1.0,1.0,4.781428208208958,1.0,0.0,0.0,0.7365183258741796,0.7409454836216824,,,,0.7409454836216824
23070,48.25,20.417,MN3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.4034492226725392,0.0,2.4034492226725392,3.0,1.0,0.0,2.4034492226725392,0.0,0.0,2.4034492226725392,0.0,0.0,1.0,0.0,38.5,2315.8,2653.5,0.3088206934409411,0.2865927693636305,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.4034492226725392,2.4034492226725392,1.0,0.7544369486797088,0.7406568463361628,0.05936565021848046,,0.5080108337348336,
23357,40.011,29.63,MN6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.829549667647909,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,38.5,2315.8,2653.5,0.3088206934409411,0.2826280061298103,0.0,0.0,0.0,0.0,0.0,0.0,4.9324525377457125,0.0,0.0,0.0,0.7355140101580716,0.7406568463361628,0.3088206934409411,0.2826280061298103,,
23280,38.51,31.228,MN7-8,3.0,1.0,4.0,0.75,0.25,0.04380076102820226,2.0,0.26156430290017285,1.0,3.4148575284029,3.031713032253185,6.9397857485016194,11.0,0.4920695900648241,0.4368597449723527,1.3229302446513331,0.0,0.9080727162484334,0.4148575284028997,0.4148575284028997,1.4012879040939672,1.8140488669564168,1.4421466008692516,13.535994682180345,740.679838933356,900.6165224579248,0.3087893404324676,0.2861776109121716,1.0,3.0,0.04380076102820226,3.5249282200987184,3.5249282200987184,1.0,0.26156430290017285,3.9080727162484337,3.9080727162484337,3.0,0.7541493347856266,0.7415429558268922,0.25376636538640873,0.3073948207210048,0.33196662410024386,0.3485297281539733
27190,41.7313888888889,21.7827777777778,MN12,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.820014895125318,10.0,0.9788555032984836,0.9788555032984836,6.447841422698238,7.0,0.15181134881088015,0.15181134881088015,3.7191446631264737,2.7286967595717613,0.0,0.0,0.0,6.447841422698238,1.4231953890748574,2.0,-5.859903630766965,422.085819240066,437.3216431045207,0.3088206934409411,0.2805595893763281,2.0,2.0,0.0,5.468985919399751,5.468985919399751,2.0,9.820014895125318,5.468985919399751,2.7402891598279906,1.0,0.7195038776005332,0.7422328440428066,0.9113695729272413,0.8849769532127484,0.939825636997544,0.19587815390242047
27191,41.7313888888889,21.7827777777778,MN12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.820014895125318,10.0,0.9788555032984836,0.9788555032984836,6.447841422698238,7.0,0.15181134881088015,0.15181134881088015,3.7191446631264737,2.7286967595717613,0.0,0.0,0.0,6.447841422698238,1.4231953890748574,2.0,-5.859903630766965,422.085819240066,437.3216431045207,0.3088206934409411,0.2805595893763281,1.0,1.0,0.0,5.468985919399751,5.468985919399751,1.0,9.820014895125318,5.468985919399751,2.7402891598279906,1.0,0.7195038776005332,0.7422328440428066,0.9113695729272413,0.8849769532127484,0.939825636997544,0.19587815390242047
21134,47.0,28.85,MN9,5.0,5.0,6.0,0.8333333333333334,0.8333333333333334,0.0,0.0,17.40150684649635,52.0,24.7561161556651,25.11798267599872,52.34903460017593,107.0,0.4729049225977874,0.4798174955439254,18.557893171217877,0.0,4.506304273592215,4.760626905719711,4.151166128389758,14.926842257528842,1.3907618536803863,1.4264596201685695,8.088377114558233,928.5178570101297,1045.7952623551223,0.3088206934409411,0.2735675053717641,1.0,1.0,0.0,27.59291844451084,27.59291844451084,1.0,10.573735197201481,27.23105192417722,15.79767035763177,1.0,0.7265872796456587,0.7485442123372846,0.009323774987658339,0.0011661834953602622,0.9690182524946793,0.0003382926355545304
20166,47.0,28.85,MN12,0.0,0.0,1.0,0.0,0.0,6.887101122883989,33.0,0.0,0.0,6.449698998001906,7.028025028375772,32.9759302846022,77.0,0.1955880832576096,0.21312590631165432,12.442385501291705,7.258161098717929,3.8133111565975337,5.939547077674796,3.1888767448453414,14.385433934087029,1.6330217510876337,1.3591876307084925,13.120090634226177,886.5647346069127,1042.2873509735796,0.3039125917922217,0.2848452050440358,1.0,1.0,6.2469567217419435,26.52623128660029,17.387005021579018,1.0,0.0,25.947905256226424,25.947905256226424,1.0,0.7642734434172164,0.7295255307782319,0.9438783650517454,0.8673193151206562,0.0009344372115567138,0.8586924367389691
20168,46.0,30.3333333333333,MN12,0.0,0.0,1.0,0.0,0.0,11.64042690607549,54.0,1.0136677638323943,3.0,1.4260578242092654,2.053937135038938,7.959989918496406,15.0,0.1791532198923487,0.2580326302004808,4.1393965541483615,1.4260578242092654,0.6278793108296725,0.0,1.255758621659345,4.9375750675279555,1.4330166240760915,1.7972402772594465,-0.6351015469620407,592.3529861831116,645.9533639179609,0.30055089818813696,0.2856725956773409,1.0,1.0,9.697184022458043,6.533932094287142,0.798178513379593,0.0,1.0136677638323943,5.9060527834574685,5.9060527834574685,1.0,0.7523303762715817,0.7127067972605086,0.8758874348671745,0.6970019198882695,0.1862355785246389,0.9998627100729116
20470,46.58,18.23,MN16,23.0,19.0,36.0,0.6388888888888888,0.5277777777777778,8.357667566831587,35.0,0.0,0.0,25.97314904647836,21.398970635214308,47.011646804174966,56.0,0.5524832847202399,0.4551844508734361,4.574178411264044,2.148356822528088,7.722535233792133,3.574178411264044,1.574178411264044,10.29671364505618,2.217953718508554,1.4352544229501074,19.28287529937036,580.236635936119,784.9016422248201,0.3028703005133942,0.2840450555762803,13.0,17.0,5.969675283080568,21.038497757696614,16.01924887884831,12.0,0.0,25.61267616896066,25.61267616896066,17.0,0.7641353208725237,0.7287470456597115,0.00032131023192409955,0.009228506015630498,0.0010178366352455376,0.47873000454359005
23504,37.857,32.103,MN12,0.0,0.0,3.0,0.0,0.0,1.3609608947540113,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.6666666666666667,1.6666666666666667,5.866666666666667,608.3666666666662,711.1333333333334,0.3078473281240429,0.2865586084111853,3.0,3.0,1.3609608947540113,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.7546895643295569,0.7374493055138202,,,0.4298382249696922,0.4010481459172206
20277,48.6,16.6,MN7-8,1.0,3.0,7.0,0.14285714285714285,0.42857142857142855,30.724048232298745,67.0,71.78251358058534,146.0,7.835622353075394,12.1573809514429,34.781878537576425,62.0,0.2252788717150576,0.3495320397461779,23.48561134650987,2.5705976287124805,0.32871078413396004,11.269524364013462,3.1731214453860943,12.407891250360539,1.1223433395447686,1.0423964289359824,14.024187719424644,1369.2585684852454,1528.321768896042,0.2872710609135952,0.2441866950809235,6.0,4.0,25.67973807927625,26.946256184501053,19.358848579655596,4.0,56.868242982678325,22.624497586133533,15.294745270930425,3.0,0.5208038118774029,0.6661828111177865,0.8403234027615518,0.10842252637780009,0.10168885222504502,0.3633075886353066
21638,48.367,16.333,MN5,0.0,0.0,1.0,0.0,0.0,44.24138418283904,61.0,31.044287550606576,68.0,5.760209696807952,3.409572173473607,15.89580749836504,24.0,0.3623728896692048,0.21449505939376126,5.4562030283355485,0.0,0.0,1.9001781181298616,0.0,3.556024910205688,1.0,1.3034796878848829,5.782659834089428,1195.1985123253658,1293.0582497545474,0.27807973104401745,0.2677493869186584,1.0,1.0,42.004977896895156,10.135597801557088,5.876131450923388,1.0,26.44917836598736,12.486235324891435,10.056670437075537,0.0,0.6549030829807531,0.6015906619331352,0.30810292685308305,0.7706214186451948,0.2096247597217078,0.6834047011759266
20422,48.22,11.36,MN7-8,0.0,1.0,8.0,0.0,0.125,115.70490337847383,212.0,11.29959312564991,36.0,12.161001295364034,17.651211623816074,89.47053631948248,259.0,0.13592185534620452,0.1972851885092866,18.88978860237006,0.0,0.0,11.938421748540744,4.652580232958812,2.298786620870505,1.0,0.48969068259129295,26.208763866958545,1894.8129201762647,2142.4098345794673,0.23260362210620905,0.2750309974389704,8.0,7.0,97.4680684172858,77.30953502411842,42.336862093987264,3.0,11.151830221250355,71.81932469566641,41.20747094874256,5.0,0.7442725749777039,0.4137426265304379,0.9921251911316418,0.9649654881431494,0.999473786595101,0.011983259825777172
21048,40.15,21.2,MN15,0.0,0.0,1.0,0.0,0.0,11.680715748868778,30.0,12.0,12.0,3.712239979837181,5.812081156546259,15.935712018486855,37.0,0.2329509955708693,0.3647205189077038,1.0,0.0,0.3933767333171753,1.0,0.0,0.3933767333171753,1.5646380105410165,0.5646380105410166,32.119590480886515,1597.806305796043,1892.36796179071,0.3005224954718527,0.2787468452214769,1.0,1.0,10.114264804696733,12.223472038649685,4.304443099658858,1.0,7.0,10.123630861940603,10.123630861940603,1.0,0.7323283613951439,0.7131311545160315,0.802374671341449,0.302810541988024,0.042690575060518446,0.9982905769534228
21172,46.4,29.1,MN15,0.0,1.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0397935891023216,4.602359554351223,9.507529803586774,29.0,0.2145450638853424,0.4840752171626066,7.586351722249216,0.0,0.6333427825397281,5.137601448249875,1.158335695634932,1.923757360904137,1.15410372786257,0.6090068693583084,25.34055902360993,1728.7614689060697,1970.9857660621533,0.3088206934409411,0.2861861187788303,2.0,1.0,0.0,7.467736214484452,7.467736214484452,2.0,0.0,4.90517024923555,4.90517024923555,1.0,0.7554951533321015,0.7428072616772071,0.8356878796241294,0.1598122299078787,0.25275844341001136,0.10857681055606519
28455,37.8675,29.33805555555556,MQ18,0.0,1.0,5.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8536935328625188,1.0,5.8536935328625175,6.0,0.14583843996442594,0.17083231200711482,1.0,0.0,2.8536935328625184,2.0,0.0,2.8536935328625184,2.481017371271243,1.1758853390891872,29.423317712404558,694.8603187584006,975.5548855147763,0.3088206934409411,0.2863952278849965,5.0,4.0,0.0,5.0,5.0,5.0,0.0,4.853693532862518,4.853693532862518,4.0,0.7554734102711272,0.7420979417072033,0.9143378976326729,0.8612648355078193,0.2563971765176604,0.22506405282295472
23273,38.414,30.114,MN6,0.0,0.0,2.0,0.0,0.0,0.9664804613018124,3.0,1.874283808993732,9.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.3081292869832902,0.28550242633250106,2.0,2.0,0.6443203075345417,2.0,2.0,2.0,1.421935947235936,2.0,2.0,2.0,0.749201154979037,0.7393094630109097,,,0.5613023706219231,0.5465784820974797
24895,42.0,23.0833,MN11,0.0,0.0,2.0,0.0,0.0,1.0,1.0,19.77712422952137,72.0,0.9631334531389398,1.849644056625936,17.303203910557315,32.0,0.05566214546840642,0.10689604458151247,9.493085825872562,1.7777533178643032,4.925347790483693,4.604612244706599,2.147817482535705,9.962554376325665,1.7179744804168813,1.3205472466154098,15.262311939706164,884.7918436010184,1056.7652043166395,0.3081053229876934,0.2741453286049322,2.0,2.0,0.0,16.340070457418374,16.340070457418374,2.0,18.558239132060372,15.453559853931374,4.491122848193597,0.0,0.6895580160911218,0.7453469474196279,0.9984600493754275,0.9769538800969253,0.9997640966611426,0.00820972336280678
24896,42.0333,23.0833,MN11,0.0,0.0,4.0,0.0,0.0,0.9630124888971718,1.0,19.36245888451438,72.0,1.0740675989938446,1.9606592567963481,17.678491015677952,32.0,0.06075561528646992,0.11090648263234464,9.646354573158703,1.9256549696064904,4.9622990627456325,4.646958860813681,2.147805440029381,10.332304398053557,1.7167069018627188,1.3319508806317886,14.958588141847628,875.5102550435972,1045.248955647777,0.3081317663865483,0.27436448523306084,4.0,4.0,0.0,16.604423416684106,16.604423416684106,4.0,18.119474848489748,15.717831758881605,4.570538029719012,2.0,0.6914767553579113,0.7454223640213601,0.998183374321151,0.9751278888270325,0.9997980927971862,0.00760879223438481
20086,47.1666666666667,16.35,MN11,3.0,14.0,34.0,0.08823529411764706,0.4117647058823529,2.3188706275326783,38.0,7.091640562579582,15.0,3.0,14.426196215474956,35.194396918785245,38.0,0.08524084123171123,0.4099003670602713,3.9584777039699683,1.0,0.0,1.4261962154749581,0.0,4.532281488495009,1.2016748001507311,1.5212883940054946,3.098773552542177,924.8785174913901,1004.3616614905977,0.30716324930979105,0.28053633088030266,31.0,20.0,2.2016956791454083,32.194396918785245,20.194396918785245,19.0,5.20053641255836,20.76820070331029,19.662115430290235,19.0,0.7436738361470642,0.7433736993327579,0.9996680847926958,0.06770617994266107,0.020678926776536957,0.9518453994950321
27948,40.4553,21.7968,MN14,1.0,1.0,8.0,0.125,0.125,18.72661127611756,23.0,37.8352100504526,48.0,3.92528348192249,3.919520809555311,29.443392595774352,31.0,0.13331627695939627,0.1331205565664954,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.29557896482065155,0.26315787990587,7.0,7.0,13.315243403851913,25.51810911385186,19.638631048214894,6.0,29.15543982652122,25.52387178621904,7.9254803332264885,3.0,0.6499503761475174,0.7070085541308887,0.9888801577803208,0.9728363876348733,0.9998910993630653,0.325727055999145
27947,40.4553,21.7968,MN14,1.0,1.0,8.0,0.125,0.125,18.72661127611756,23.0,37.8352100504526,48.0,3.92528348192249,3.919520809555311,29.443392595774352,31.0,0.13331627695939627,0.1331205565664954,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.29557896482065155,0.26315787990587,7.0,7.0,13.315243403851913,25.51810911385186,19.638631048214894,5.0,29.15543982652122,25.52387178621904,7.9254803332264885,3.0,0.6499503761475174,0.7070085541308887,0.9888801577803208,0.9728363876348733,0.9998910993630653,0.325727055999145
24609,41.1103,25.3583,MN4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.000276691800414,11.143094307257496,23.286188614514995,25.0,0.6012266293795118,0.4785280447445859,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.3088206934409411,0.28539838938251144,0.0,1.0,0.0,9.28591192271458,9.28591192271458,0.0,0.0,12.143094307257496,12.143094307257496,1.0,0.7585393201455329,0.7433290568778653,0.0033254322643327004,0.03754679725782391,0.03487889568268481,0.06365010604263939
28669,49.93,14.08,MQ19,3.0,26.0,30.0,0.1,0.8666666666666667,0.0,0.0,0.0,0.0,10.740510463472264,51.88391110196218,58.41114657661125,77.0,0.18387775438349188,0.8882535978627295,3.1284735004281945,2.9629987244349603,8.490234199084016,2.564236750214097,0.5642367502140971,11.453232923518975,2.3677046117078806,1.6095991727488559,16.973384405572475,368.67006162533136,557.3688300593103,0.3088206934409411,0.28339619063727994,27.0,4.0,0.0,47.670636113139,47.670636113139,27.0,,,,,,0.7541823136008714,0.9894085233139593,5.769542556428808e-22,,1.4428439281237908e-06
20215,40.533,35.267,MN11,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3459226483842008,0.0794488044621204,1.5048202573084415,4.0,0.8944075824653975,0.0527962087673012,1.4253714528463213,0.0,0.0,0.0,1.3459226483842008,0.0794488044621204,1.0,1.0557390175757129,12.000950658849607,1408.1811665901596,1551.6251873562287,0.3088206934409411,0.2866442331553073,0.0,1.0,0.0,0.1588976089242408,0.1588976089242408,0.0,0.0,1.4253714528463213,1.4253714528463213,1.0,0.7540223919157291,0.7407027240734481,0.2381269573183407,0.9671149158620436,0.6686933442069708,0.9534254359185885
21049,36.893,27.289,MN15,7.0,1.0,8.0,0.875,0.125,0.5896714032108747,15.0,0.0,0.0,7.0,1.0,8.0,8.0,0.875,0.125,3.0,0.0,5.0,1.0,0.0,7.0,2.25,1.75,11.824999999999996,296.4499999999996,446.6499999999999,0.3083987487508373,0.28627238364848523,1.0,7.0,0.5503599763301498,1.0,1.0,1.0,0.0,7.0,7.0,7.0,0.7563788709810821,0.7393010632984002,0.0015498546803710644,0.9326620314694788,0.14163667405090247,0.7393010632984002
21883,48.733,21.217,MN7-8,1.0,1.0,1.0,1.0,1.0,0.7071212014604051,2.0,31.183194970229593,55.0,1.0,1.0,1.87430080927734,3.0,0.5335322884407026,0.5335322884407026,0.8743008092773401,0.0,0.0,0.8743008092773401,0.0,0.0,1.0,0.0,38.5,2315.8,2653.5,0.3083147446452397,0.2684407105196416,0.0,0.0,0.7071212014604051,0.8743008092773401,0.4371504046386701,0.0,21.08796553969604,0.8743008092773401,0.4371504046386701,0.0,0.6718215672354171,0.7387949803037115,0.49888153516389033,0.4433749038425851,0.9154842701684844,0.9408632241034944
20885,46.6,30.67,MQ19,0.0,7.0,7.0,0.0,1.0,63.438543581596356,81.0,0.0,0.0,11.497702518934275,99.95676393156882,103.28883344199913,116.0,0.11131602648403133,0.9677402735669252,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.26534178550872345,0.2808504605083641,7.0,0.0,43.12507169298049,91.79113092306488,40.85898126667142,2.0,,,,,,0.626549457211601,0.9999660126208991,1.3442016902829193e-50,,0.9998590367860895
23071,48.083,19.75,MN5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.592816436070949,14.0,0.8296810977289542,0.8296810977289542,10.33535635736628,14.0,0.08027600297861222,0.08027600297861222,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,38.5,2315.8,2653.5,0.3088206934409411,0.28341767793775696,1.0,1.0,0.0,9.505675259637329,9.505675259637329,1.0,3.942288819601083,9.505675259637329,7.053527051766579,0.0,0.7433425541710741,0.7433920794187588,0.9855946529703045,0.9787092912812556,0.6667345665740052,0.05968146274997017
23605,39.212,34.867,MN14,0.0,0.0,1.0,0.0,0.0,0.6006105711777413,3.0,0.0,0.0,0.7633011660827336,0.3816505830413668,2.2721686101378893,11.0,0.3359350897979405,0.16796754489897026,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.30839092414886177,0.2866002873588248,1.0,1.0,0.20020352372591374,1.5088674440551555,1.5088674440551555,1.0,0.0,1.8905180270965225,1.8905180270965225,1.0,0.7542196023628077,0.7404950948746578,0.6967921744826053,0.8660714871940356,0.5866882793378801,0.6355156859156463
23520,39.063,32.844,MN12,0.0,0.0,1.0,0.0,0.0,3.57664717224791,29.0,0.0,0.0,0.11309948554886888,0.2827487138721721,2.3571938265864265,25.0,0.047980562426915084,0.11995140606728767,0.5089476849699098,0.2827487138721721,0.2261989710977377,0.1696492283233033,0.1696492283233033,0.6785969132932133,1.7222222222222223,1.5,10.816666666666665,728.7666666666663,868.1777777777779,0.30626631106216085,0.28659541823974,1.0,1.0,2.630094794445472,2.2440943410375573,1.9047958843909507,1.0,0.0,2.0744451127142542,2.0744451127142542,1.0,0.7542975534083023,0.7333921295343967,0.9738557535372134,0.9121956226979995,0.5571460432254823,0.6775500294672847
24223,50.0664,19.9875,MQ18,4.0,0.0,6.0,0.6666666666666666,0.0,1.944601186751304,42.0,4.948611099646252,21.0,4.57650338200314,0.0,6.576503382003139,12.0,0.6958870263074632,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.5,1.5,21.55,408.3999999999997,631.5,0.3074304282661132,0.28342130703141244,2.0,6.0,1.3068552953531347,2.0,2.0,2.0,4.94861109964625,6.576503382003138,5.576503382003138,5.0,0.7383693314146466,0.7373209741810162,0.04656852250683675,,0.4530887923270047,0.5436422189672427
21166,48.9,28.3,MN15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000402983423309,2.2657311551755144,5.881673981529598,12.0,0.10201862602834774,0.3852187595386383,5.115527799686307,0.7661461818432891,0.0,3.8768967227940254,1.4047369603932387,0.6000402983423309,1.130259885918404,0.4428701021610328,29.18154686143205,1881.4105261623695,2151.63839108956,0.3088206934409411,0.28639362621597586,1.0,1.0,0.0,5.281633683187264,5.281633683187264,1.0,0.0,3.615942826354081,3.615942826354081,1.0,0.754950207637162,0.7421789582819979,0.954918858086923,0.44350146491214626,0.36187583638324466,0.20704943872168458
27840,47.3277777777778,29.754166666666702,MN14,1.0,1.0,1.0,1.0,1.0,2.7331130469572824,5.0,7.1740833371370325,22.0,1.0480280940550493,1.0,1.0480280940550493,2.0,1.0,0.9541728944791756,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.3068676856873737,0.2824221315168981,0.0,0.0,1.6398678281743693,0.0,0.0,0.0,6.620082847295593,0.048028094055049306,0.048028094055049306,0.0,0.7292223937669398,0.7357336927284305,0.289941512411136,0.293769124822477,0.9849482820515019,
20899,46.72,30.8,MQ19,2.0,11.0,13.0,0.15384615384615385,0.8461538461538461,63.55946238194665,81.0,0.0,0.0,11.067366548811592,95.46886640111912,99.11147044453855,116.0,0.11166584956485676,0.963247401869012,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2652627438355544,0.281086836406008,11.0,2.0,42.408398703630944,88.04410389572695,39.53854426430736,9.0,,,,,,0.6278356111151941,0.9999509425346467,9.179444416539793e-48,,0.9997779115074776
23597,38.553,34.547,recent,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0999999999999943,184.49999999999974,261.8000000000002,0.3088206934409411,0.28667314624914875,,,,,,,,,,,,,,0.28667314624914875,,
21204,50.2,25.8,MN15,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,38.5,2315.8,2653.5,0.3088206934409411,0.28667314624914875,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7534174066148284,0.7409454836216824,,0.28667314624914875,,0.7409454836216824
20272,47.6,9.1,MN6,0.0,0.0,1.0,0.0,0.0,99.15880390455895,278.0,114.15769508707355,185.0,7.462975565618065,27.61044526669673,190.23072255492505,279.0,0.03923117919852979,0.14514188295071428,23.600015616457693,0.0,0.0,11.276477857819009,0.0,12.496345392514904,1.0,1.0513135323411271,12.112030338237712,1411.985756246333,1556.2440662955655,0.2426549529918549,0.2147272476932946,1.0,1.0,89.99598536838528,182.76774698930697,57.723834713847275,1.0,105.57806759072884,162.62027728822832,38.09344538181713,1.0,0.37137786659822425,0.4815296581769618,0.9999999999999978,0.9942229868011866,0.9999346148644374,0.9999980772425653
21032,40.3,23.3,MN16,1.0,0.0,4.0,0.25,0.0,3.0507557071530003,11.0,0.0,0.0,9.893659204524065,1.7541464898942358,23.91024516410101,26.0,0.41378326054884895,0.07336380191232512,5.631219734841354,2.754146489894236,6.631219734841354,2.754146489894236,1.0,12.139512714629829,2.0665930327100908,1.5905100961309204,13.297180438513152,509.1088001829612,668.9203528144776,0.3066411537772343,0.2853627427533267,3.0,4.0,1.941389995461,14.016585959576945,14.016585959576945,3.0,0.0,22.156098674206767,22.156098674206767,4.0,0.762707865836256,0.7389072485769355,0.17890294941496554,0.997910551215349,0.0024746696480556305,0.014390617010928523
21154,46.5,30.8,MN13,0.0,0.0,2.0,0.0,0.0,6.7489870183955,15.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.3333333333333333,2.0,1.0,0.0,2.0,1.0,0.0,1.3333333333333333,0.3333333333333333,34.73333333333333,1891.9333333333327,2204.1666666666665,0.3040105864907922,0.2865586084111853,2.0,2.0,4.9710473580988985,3.0,3.0,2.0,0.0,2.0,2.0,2.0,0.7542660044660465,0.7264474655016572,,0.6368593167782051,0.5689172054931741,0.38336515716071545
20169,47.9,28.5,MN7-8,2.0,1.0,3.0,0.6666666666666666,0.3333333333333333,0.0,0.0,2.900409347636736,14.0,2.0,1.0,3.0,3.0,0.6666666666666666,0.3333333333333333,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,13.4,1456.0999999999995,1609.8,0.3088206934409411,0.2848368829877055,1.0,2.0,0.0,1.0,1.0,1.0,1.3118698197290213,2.0,2.0,2.0,0.7495956726960016,0.7409454836216824,0.2272060667132926,0.6342238994394716,0.5618936725245711,0.7409454836216824
21126,47.9,28.5,MN2,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,-11.700000000000005,596.3999999999996,566.0999999999998,0.3088206934409411,0.2866158739074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7534174066148284,0.7406568463361628,0.09537022069734372,0.08214865917570685,,
