LIDNUM,LAT,LONG,TIMEUNIT,NUMBER OF FIRST OCCURRENCES,NUMBER OF LAST OCCURRENCES,NUMBER OF OCCURRENCES,PROPORTION OF FIRST OCCURRENCES,PROPORTION OF LAST OCCURRENCES
23263,-0.21666666666666695,35.35,MN6,10.0,15.0,22.0,0.45454545454545453,0.6818181818181818
23855,-0.2175,35.3508333333333,MN6,2.0,0.0,3.0,0.6666666666666666,0.0
23856,-0.21805555555555609,35.3513888888889,MN6,2.0,2.0,6.0,0.3333333333333333,0.3333333333333333
24286,43.0022,11.5514,MN13,0.0,0.0,1.0,0.0,0.0
23891,34.283,-6.65,MQ18,1.0,3.0,4.0,0.25,0.75
21758,45.5872,5.1942,MN7-8,1.0,6.0,27.0,0.037037037037037035,0.2222222222222222
21801,44.983,4.85,MN7-8,1.0,2.0,11.0,0.09090909090909091,0.18181818181818182
27541,41.5224254,0.3489263,old,2.0,0.0,2.0,1.0,0.0
27552,41.5222,0.3982,old,3.0,3.0,3.0,1.0,1.0
27542,41.5224254,0.3489263,old,7.0,7.0,7.0,1.0,1.0
27543,41.5224254,0.3489263,old,2.0,0.0,2.0,1.0,0.0
27544,41.5224254,0.3489263,old,3.0,0.0,3.0,1.0,0.0
21294,50.1327777777778,8.69333333333333,MN3,4.0,5.0,15.0,0.26666666666666666,0.3333333333333333
24611,50.117,12.367,MN5,0.0,8.0,12.0,0.0,0.6666666666666666
20329,50.1,13.6,MN5,0.0,2.0,21.0,0.0,0.09523809523809523
23148,49.5,12.167,MN9,0.0,0.0,1.0,0.0,0.0
24612,50.91667,6.8166699999999985,MN16,0.0,0.0,5.0,0.0,0.0
21599,39.317,-9.067,MN10,2.0,3.0,8.0,0.25,0.375
20421,48.35,10.983,MN6,0.0,2.0,7.0,0.0,0.2857142857142857
21079,47.24527777777779,8.73777777777778,MN5,1.0,1.0,5.0,0.2,0.2
27679,42.1871748,2.0239398,old,2.0,2.0,2.0,1.0,1.0
24472,39.229167,110.52138888888894,MN13,1.0,6.0,6.0,0.16666666666666666,1.0
27896,40.868716600000006,-1.0112037,old,4.0,4.0,4.0,1.0,1.0
27810,40.868397718222006,-1.01191431283951,old,4.0,4.0,4.0,1.0,1.0
21536,42.46,-2.5783,MN2,8.0,7.0,13.0,0.6153846153846154,0.5384615384615384
24745,37.25,-3.25,MN13,6.0,1.0,10.0,0.6,0.1
24739,38.9833,-1.85,MN12,2.0,0.0,5.0,0.4,0.0
27689,41.1963254,-1.5106093,MN5,0.0,3.0,11.0,0.0,0.2727272727272727
24790,41.1963254,-1.5106093,MN5,0.0,4.0,13.0,0.0,0.3076923076923077
24789,41.1963254,-1.5106093,MN5,0.0,4.0,13.0,0.0,0.3076923076923077
24791,41.1963254,-1.5106093,MN5,1.0,4.0,14.0,0.07142857142857142,0.2857142857142857
27895,40.3441099,-1.1069096,old,4.0,4.0,4.0,1.0,1.0
24572,39.229167,110.5213888,MN11,4.0,2.0,13.0,0.3076923076923077,0.15384615384615385
24573,39.229167,110.52138888,MN13,1.0,3.0,8.0,0.125,0.375
24471,39.229167,110.5213888,MN10,2.0,1.0,3.0,0.6666666666666666,0.3333333333333333
27329,48.589518,12.023113,MN5,1.0,1.0,9.0,0.1111111111111111,0.1111111111111111
28258,46.4666666666667,4.01666666666667,MQ18,2.0,0.0,4.0,0.5,0.0
20454,48.533,16.717,MN9,1.0,0.0,6.0,0.16666666666666666,0.0
28413,4.039617826768437,36.221923828125,recent,1.0,1.0,1.0,1.0,1.0
23111,43.167,28.0,MN9,0.0,0.0,1.0,0.0,0.0
24766,37.25,-3.27,MN16,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333
26591,33.8333333333333,72.8333333333333,old,4.0,4.0,4.0,1.0,1.0
26884,10.0,40.0,MN15,3.0,0.0,7.0,0.42857142857142855,0.0
26885,10.0,40.0,MN15,7.0,1.0,12.0,0.5833333333333334,0.08333333333333333
26886,10.0,40.0,MN15,1.0,0.0,3.0,0.3333333333333333,0.0
26887,10.0,40.0,MN15,12.0,1.0,18.0,0.6666666666666666,0.05555555555555555
20154,48.4025,11.0788888888889,MN6,0.0,2.0,20.0,0.0,0.1
21450,48.4025,11.0789,MN5,3.0,0.0,15.0,0.2,0.0
27741,48.4025,11.0788888888889,MN5,1.0,0.0,2.0,0.5,0.0
26866,11.0,40.0,MN15,6.0,1.0,6.0,1.0,0.16666666666666666
26592,33.8333333333333,72.0,old,10.0,10.0,10.0,1.0,1.0
27564,41.052142,0.4386850000000001,old,6.0,6.0,6.0,1.0,1.0
27962,26.761111111111106,81.77,MQ18,4.0,3.0,5.0,0.8,0.6
21526,46.1,3.2,MN2,1.0,1.0,1.0,1.0,1.0
21490,44.45,-0.15,MN2,0.0,1.0,2.0,0.0,0.5
24631,43.4986,115.443888888889,MN15,15.0,16.0,28.0,0.5357142857142857,0.5714285714285714
20636,37.286666666666655,113.119,MN15,1.0,1.0,5.0,0.2,0.2
23894,37.15,9.667,MN15,10.0,3.0,13.0,0.7692307692307693,0.23076923076923078
26940,35.1666666666667,-0.00138888888888889,MQ18,0.0,1.0,1.0,0.0,1.0
22864,41.833,16.0,MN13,15.0,16.0,16.0,0.9375,1.0
27496,43.0601217,0.5294623,MQ19,0.0,2.0,3.0,0.0,0.6666666666666666
23277,38.417,30.318,MN11,1.0,0.0,10.0,0.1,0.0
24594,43.5608,113.5478,MN5,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
26697,40.4,-3.68333333333333,MN5,0.0,1.0,5.0,0.0,0.2
20251,49.846,8.048,MN9,1.0,2.0,7.0,0.14285714285714285,0.2857142857142857
24359,39.283,25.973000000000006,MN3,1.0,0.0,1.0,1.0,0.0
28654,44.60589886938512,40.02851486206055,MN11,5.0,4.0,11.0,0.45454545454545453,0.36363636363636365
23271,38.775,30.754,MN7-8,0.0,1.0,2.0,0.0,0.5
23227,28.5,20.0,MN3,16.0,6.0,17.0,0.9411764705882353,0.35294117647058826
27081,28.501666666666694,20.0,MN5,1.0,1.0,1.0,1.0,1.0
23360,40.37,26.567,MN12,0.0,2.0,5.0,0.0,0.4
20157,47.2833333333333,16.6,MQ19,0.0,1.0,2.0,0.0,0.5
24136,36.5756,107.2983,MQ18,3.0,7.0,8.0,0.375,0.875
27399,47.5922046,0.0494674,MN3,4.0,1.0,8.0,0.5,0.125
27400,47.5922046,0.0494674,MN4,0.0,0.0,3.0,0.0,0.0
27285,47.5922046,0.0494674,MN5,2.0,2.0,10.0,0.2,0.2
20239,49.19,11.017,MN5,0.0,1.0,8.0,0.0,0.125
20733,40.38,23.4,MN16,9.0,2.0,17.0,0.5294117647058824,0.11764705882352941
20413,48.2,10.02,MN5,0.0,1.0,5.0,0.0,0.2
27771,47.4486111111111,8.90916666666667,MN7-8,1.0,2.0,14.0,0.07142857142857142,0.14285714285714285
24856,21.0,57.0,MN3,1.0,0.0,1.0,1.0,0.0
26594,30.2,67.2,old,6.0,6.0,6.0,1.0,1.0
27969,19.057777777777805,73.8358333333333,MQ18,6.0,6.0,8.0,0.75,0.75
24385,28.0292,82.1667,MQ18,1.0,4.0,4.0,0.25,1.0
20321,48.22,11.39,MN7-8,1.0,3.0,17.0,0.058823529411764705,0.17647058823529413
21673,43.633,0.883,MN5,0.0,0.0,1.0,0.0,0.0
20122,48.7,11.95,MN5,5.0,1.0,22.0,0.22727272727272727,0.045454545454545456
24615,48.1969,12.0297,MN6,0.0,2.0,23.0,0.0,0.08695652173913043
24616,48.196944444444405,12.0303,MN6,0.0,1.0,23.0,0.0,0.043478260869565216
27323,47.3294444444444,7.178888888888888,MN4,0.0,1.0,8.0,0.0,0.125
27967,17.225277777777794,79.61777777777779,MQ18,10.0,9.0,12.0,0.8333333333333334,0.75
20439,47.6,19.367,MN14,1.0,0.0,4.0,0.25,0.0
23436,39.832,30.684,MN11,1.0,0.0,1.0,1.0,0.0
21170,48.15,29.8,MN15,0.0,0.0,1.0,0.0,0.0
21569,49.9069444444444,10.3627777777778,MN6,0.0,1.0,4.0,0.0,0.25
20158,49.817,10.45,MN5,3.0,1.0,3.0,1.0,0.3333333333333333
20334,48.36,12.21,MN5,1.0,0.0,2.0,0.5,0.0
21085,47.27,8.98,MN3,0.0,2.0,6.0,0.0,0.3333333333333333
21086,47.27,8.98,MN3,1.0,2.0,4.0,0.25,0.5
27799,47.27,8.98,MN3,0.0,1.0,2.0,0.0,0.5
21087,47.27,8.98,MN3,0.0,1.0,2.0,0.0,0.5
21083,47.2525,8.972222222222221,MN3,4.0,1.0,8.0,0.5,0.125
20159,43.2897,17.184166666666698,MN11,0.0,0.0,1.0,0.0,0.0
27257,11.073,40.352,MN13,1.0,1.0,1.0,1.0,1.0
27256,11.15,40.31666666666671,MN13,1.0,1.0,1.0,1.0,1.0
27255,11.15,40.31666666666671,MN13,1.0,1.0,1.0,1.0,1.0
24324,11.15,40.3167,MN15,1.0,1.0,2.0,0.5,0.5
24325,11.1333,40.3167,MN15,1.0,1.0,2.0,0.5,0.5
27160,46.26277777777778,3.52305555555556,MN2,0.0,1.0,3.0,0.0,0.3333333333333333
27161,46.26277777777778,3.52305555555556,MN2,0.0,0.0,2.0,0.0,0.0
24084,34.2,109.4667,MQ18,24.0,12.0,35.0,0.6857142857142857,0.34285714285714286
20726,37.29,-3.02,MN14,2.0,1.0,12.0,0.16666666666666666,0.08333333333333333
24755,37.29,-3.02,MN14,2.0,0.0,2.0,1.0,0.0
20396,37.29,-3.02,MN14,4.0,0.0,11.0,0.36363636363636365,0.0
21615,37.29,-3.02,MN14,0.0,0.0,1.0,0.0,0.0
23570,38.983,28.154,MN3,0.0,2.0,2.0,0.0,1.0
20011,47.55,15.3,MN5,14.0,2.0,31.0,0.45161290322580644,0.06451612903225806
24606,51.83333,4.96666,MN17,0.0,0.0,1.0,0.0,0.0
20293,41.833,23.083,MN11,0.0,0.0,6.0,0.0,0.0
23518,38.235,31.879,MN7-8,0.0,2.0,2.0,0.0,1.0
27743,48.4248,11.608,MN5,1.0,0.0,3.0,0.3333333333333333,0.0
20281,48.0075,16.5831,MN9,14.0,8.0,33.0,0.42424242424242425,0.24242424242424243
27977,29.7,-4.76666666666667,old,4.0,4.0,4.0,1.0,1.0
26847,29.7,-4.75,old,1.0,1.0,1.0,1.0,1.0
26848,29.6666666666667,-4.75,old,2.0,2.0,2.0,1.0,1.0
26849,29.6666666666667,-4.75,old,6.0,6.0,6.0,1.0,1.0
26851,29.716666666666693,-4.76666666666667,old,1.0,1.0,1.0,1.0,1.0
26852,29.75,-4.75,old,9.0,9.0,9.0,1.0,1.0
26853,29.683333333333298,-4.73333333333333,old,5.0,5.0,5.0,1.0,1.0
26854,29.6666666666667,-4.716666666666669,old,11.0,11.0,11.0,1.0,1.0
26856,29.766666666666694,-4.8,old,1.0,1.0,1.0,1.0,1.0
26857,29.716666666666693,-4.8,old,3.0,3.0,3.0,1.0,1.0
20879,49.417,33.867,MQ18,1.0,0.0,1.0,1.0,0.0
23364,40.124,26.226,MN7-8,0.0,0.0,1.0,0.0,0.0
28712,43.997662,17.518516,MN3,10.0,0.0,11.0,0.9090909090909091,0.0
20988,41.933,44.301,MN9,0.0,0.0,2.0,0.0,0.0
28684,-45.72,-68.68,old,42.0,42.0,42.0,1.0,1.0
27438,44.2137356,4.2097467,MN15,4.0,1.0,8.0,0.5,0.125
27800,47.35912800000001,8.097379,MN3,0.0,1.0,4.0,0.0,0.25
24649,47.384444444444405,8.9675,MN7-8,2.0,5.0,19.0,0.10526315789473684,0.2631578947368421
20270,38.2,15.5,MN13,1.0,2.0,5.0,0.2,0.4
28254,44.6626666,8.587370300000002,MN12,0.0,0.0,1.0,0.0,0.0
20289,46.883,29.817,MN10,11.0,3.0,24.0,0.4583333333333333,0.125
21491,47.16145,8.64236,MN2,0.0,0.0,1.0,0.0,0.0
21637,46.85,6.85,MN3,2.0,0.0,3.0,0.6666666666666666,0.0
27772,46.9638888888889,7.8541666666666705,MN7-8,0.0,2.0,2.0,0.0,1.0
21504,48.45,11.05,MN5,4.0,1.0,12.0,0.3333333333333333,0.08333333333333333
20414,48.22,9.56,MN5,0.0,1.0,5.0,0.0,0.2
21209,49.59,27.12,MN9,7.0,6.0,10.0,0.7,0.6
26928,-30.8333333333333,17.5666666666667,MN13,1.0,0.0,1.0,1.0,0.0
24305,44.7167,23.4833,MN16,0.0,0.0,3.0,0.0,0.0
24302,48.4119,9.7844,MQ18,8.0,1.0,17.0,0.47058823529411764,0.058823529411764705
20426,48.2,11.6,MN7-8,0.0,0.0,5.0,0.0,0.0
20444,47.35,30.0,MN10,3.0,0.0,7.0,0.42857142857142855,0.0
21206,47.35,30.0,MN15,0.0,1.0,1.0,0.0,1.0
28264,45.7623333,11.690976,MQ18,1.0,0.0,1.0,1.0,0.0
28267,45.7508568,13.674648499999998,MQ19,0.0,1.0,1.0,0.0,1.0
28078,38.116666666666696,13.216666666666699,MQ18,0.0,1.0,1.0,0.0,1.0
21181,43.3,45.7,MN16,0.0,0.0,1.0,0.0,0.0
22491,48.6380555555556,16.064166666666697,MN5,5.0,2.0,10.0,0.5,0.2
22916,52.5,40.0,MN16,0.0,2.0,3.0,0.0,0.6666666666666666
24389,1.6667,111.0,MQ18,1.0,0.0,1.0,1.0,0.0
27071,35.4219444444444,103.458333333333,MN11,1.0,1.0,1.0,1.0,1.0
24919,35.5,103.5,MN14,0.0,2.0,4.0,0.0,0.5
26501,35.4833333333333,103.5,MN10,4.0,0.0,6.0,0.6666666666666666,0.0
26499,35.5166666666667,103.5,MN5,1.0,0.0,2.0,0.5,0.0
24916,35.5,103.5,MN13,1.0,0.0,1.0,1.0,0.0
24100,27.0381,106.0256,MQ18,10.0,1.0,13.0,0.7692307692307693,0.07692307692307693
26463,36.0,101.5,MN13,2.0,1.0,3.0,0.6666666666666666,0.3333333333333333
27526,41.5641085,1.1844278,old,1.0,1.0,1.0,1.0,1.0
21459,44.517,0.383,MN5,0.0,0.0,1.0,0.0,0.0
27975,22.231944444444398,71.2441666666667,MQ18,1.0,1.0,1.0,1.0,1.0
10562,28.18222,-81.82417,MN5,5.0,1.0,5.0,1.0,0.2
10563,27.877222,-82.02583299999998,MN5,0.0,0.0,1.0,0.0,0.0
10564,28.18222,-81.82417,MN6,7.0,7.0,8.0,0.875,0.875
10565,28.133333,-81.63166700000002,MN7-8,4.0,0.0,8.0,0.5,0.0
10566,30.44111,-82.94667,MN11,4.0,3.0,14.0,0.2857142857142857,0.21428571428571427
10567,29.616670000000006,-82.36667,MN10,12.0,7.0,26.0,0.46153846153846156,0.2692307692307692
10568,29.616670000000006,-82.36667,MN11,7.0,6.0,26.0,0.2692307692307692,0.23076923076923078
10569,28.133333,-81.63166700000002,MN12,3.0,4.0,12.0,0.25,0.3333333333333333
10570,28.133333,-81.63166700000002,MN11,6.0,0.0,13.0,0.46153846153846156,0.0
10571,28.133333,-81.63166700000002,MN12,0.0,1.0,1.0,0.0,1.0
10572,28.133333,-81.63166700000002,MN12,6.0,6.0,17.0,0.35294117647058826,0.35294117647058826
10573,28.133333,-81.63166700000002,MN12,0.0,1.0,3.0,0.0,0.3333333333333333
10574,27.49611,-82.53971999999997,MN12,2.0,3.0,11.0,0.18181818181818182,0.2727272727272727
10575,28.18222,-81.82417,MN13,15.0,26.0,46.0,0.32608695652173914,0.5652173913043478
10576,30.23,-82.63,MN17,8.0,8.0,21.0,0.38095238095238093,0.38095238095238093
10577,28.133333,-81.63166700000002,MN17,1.0,1.0,2.0,0.5,0.5
10579,28.133333,-81.63166700000002,MN17,1.0,1.0,1.0,1.0,1.0
10580,28.133333,-81.63166700000002,MN17,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333
10581,29.616670000000006,-82.36667,MN17,11.0,10.0,25.0,0.44,0.4
10582,28.133333,-81.63166700000002,MN17,7.0,3.0,10.0,0.7,0.3
10583,28.133333,-81.63166700000002,MN17,22.0,13.0,34.0,0.6470588235294118,0.38235294117647056
10584,28.133333,-81.63166700000002,MQ18,7.0,19.0,25.0,0.28,0.76
10585,28.133333,-81.63166700000002,MQ18,6.0,9.0,16.0,0.375,0.5625
10586,28.133333,-81.63166700000002,MQ19,4.0,17.0,17.0,0.23529411764705882,1.0
10587,27.78333333,-82.68333333,MN17,3.0,3.0,6.0,0.5,0.5
10588,27.366667,-82.45,MN17,10.0,7.0,17.0,0.5882352941176471,0.4117647058823529
10589,28.133333,-81.63166700000002,MN17,11.0,4.0,17.0,0.6470588235294118,0.23529411764705882
10590,28.133333,-81.63166700000002,MN17,2.0,1.0,3.0,0.6666666666666666,0.3333333333333333
10591,28.133333,-81.63166700000002,MN17,10.0,7.0,22.0,0.45454545454545453,0.3181818181818182
10592,28.133333,-81.63166700000002,MQ18,11.0,19.0,29.0,0.3793103448275862,0.6551724137931034
10593,28.133333,-81.63166700000002,MQ18,2.0,6.0,13.0,0.15384615384615385,0.46153846153846156
10594,28.133333,-81.63166700000002,MQ18,0.0,4.0,7.0,0.0,0.5714285714285714
10595,28.133333,-81.63166700000002,MQ18,8.0,15.0,22.0,0.36363636363636365,0.6818181818181818
10596,30.45809,-91.140229,old,1.0,1.0,1.0,1.0,1.0
10528,30.773056,-95.321111,MN3,0.0,2.0,3.0,0.0,0.6666666666666666
10599,32.52056,-88.51167,old,9.0,9.0,9.0,1.0,1.0
10606,58.38333299999999,-134.183333,old,2.0,2.0,2.0,1.0,1.0
10608,32.298889,-90.184722,old,2.0,2.0,2.0,1.0,1.0
10609,30.05,-85.05,MN2,0.0,0.0,1.0,0.0,0.0
10610,30.45809,-91.140229,MN6,0.0,1.0,1.0,0.0,1.0
10611,30.847778,-88.173889,MN12,2.0,4.0,11.0,0.18181818181818182,0.36363636363636365
10612,30.45809,-91.140229,MN13,0.0,1.0,2.0,0.0,0.5
10613,33.755,-84.39,MN13,0.0,1.0,1.0,0.0,1.0
10529,30.173056,-96.671389,MN3,0.0,7.0,8.0,0.0,0.875
10530,30.388056,-96.087778,MN3,12.0,11.0,18.0,0.6666666666666666,0.6111111111111112
10531,30.21,-96.41,MN3,1.0,1.0,1.0,1.0,1.0
10532,30.773889,-95.454444,MN3,0.0,2.0,3.0,0.0,0.6666666666666666
10533,30.22,-96.42,MN5,7.0,3.0,9.0,0.7777777777777778,0.3333333333333333
10534,30.671111,-95.053056,MN5,13.0,4.0,22.0,0.5909090909090909,0.18181818181818182
10535,30.985833000000003,-93.672778,MN5,3.0,2.0,7.0,0.42857142857142855,0.2857142857142857
10536,31.046667,-93.205278,MN6,1.0,4.0,6.0,0.16666666666666666,0.6666666666666666
10537,30.345,-96.031667,MN6,9.0,15.0,21.0,0.42857142857142855,0.7142857142857143
10538,31.158333,-93.551667,MN2,9.0,8.0,16.0,0.5625,0.5
10539,30.267222,-97.763889,MN3,3.0,7.0,10.0,0.3,0.7
10540,28.42,-97.74,MN9,3.0,8.0,18.0,0.16666666666666666,0.4444444444444444
10541,28.531389,-97.591389,MN9,6.0,13.0,25.0,0.24,0.52
10542,28.42,-97.74,MN12,0.0,0.0,1.0,0.0,0.0
10543,27.957778,-97.778611,MN13,2.0,5.0,6.0,0.3333333333333333,0.8333333333333334
10544,28.133333,-81.63166700000002,old,4.0,0.0,4.0,1.0,0.0
10545,28.133333,-81.63166700000002,MN2,1.0,0.0,1.0,1.0,0.0
10546,29.616670000000006,-82.96667,old,10.0,2.0,10.0,1.0,0.2
10547,28.058056,-82.357222,old,13.0,7.0,13.0,1.0,0.5384615384615384
10548,28.133333,-81.63166700000002,old,3.0,0.0,3.0,1.0,0.0
10549,28.133333,-81.63166700000002,old,1.0,1.0,1.0,1.0,1.0
10550,28.641944,-82.4275,MN2,4.0,7.0,14.0,0.2857142857142857,0.5
10551,29.616670000000006,-82.36667,MN3,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
10552,28.133333,-81.63166700000002,MN3,21.0,18.0,25.0,0.84,0.72
10553,28.133333,-81.63166700000002,MN3,1.0,0.0,1.0,1.0,0.0
10554,28.133333,-81.63166700000002,MN4,3.0,1.0,4.0,0.75,0.25
10555,28.133333,-81.63166700000002,MN6,2.0,1.0,2.0,1.0,0.5
10556,28.133333,-81.63166700000002,MN9,1.0,3.0,6.0,0.16666666666666666,0.5
10557,29.916940000000004,-84.97721999999997,MN3,3.0,1.0,5.0,0.6,0.2
10558,29.916940000000004,-84.97721999999997,MN4,2.0,4.0,9.0,0.2222222222222222,0.4444444444444444
10559,29.916940000000004,-84.97721999999997,MN5,0.0,2.0,7.0,0.0,0.2857142857142857
10560,28.133333,-81.63166700000002,MN4,0.0,1.0,2.0,0.0,0.5
10561,28.133333,-81.63166700000002,MN3,1.0,1.0,1.0,1.0,1.0
20792,38.237,69.417,MN16,2.0,0.0,3.0,0.6666666666666666,0.0
20223,39.533,26.117,MN12,0.0,0.0,11.0,0.0,0.0
23372,39.529,26.089,MN12,0.0,0.0,1.0,0.0,0.0
23373,39.53,26.09,MN12,0.0,0.0,1.0,0.0,0.0
23374,39.519,26.084,MN12,0.0,0.0,4.0,0.0,0.0
23275,38.27,30.183000000000003,MN16,5.0,5.0,14.0,0.35714285714285715,0.35714285714285715
20677,49.7,8.12,MN16,9.0,14.0,29.0,0.3103448275862069,0.4827586206896552
20678,49.7,8.12,MN16,4.0,1.0,6.0,0.6666666666666666,0.16666666666666666
20347,49.7,8.25,MN15,3.0,1.0,14.0,0.21428571428571427,0.07142857142857142
24621,49.6961111,8.2025,MN16,0.0,5.0,12.0,0.0,0.4166666666666667
24620,49.6961111,8.2025,MN15,4.0,1.0,13.0,0.3076923076923077,0.07692307692307693
20904,49.0,33.433,MQ19,2.0,5.0,8.0,0.25,0.625
22490,48.65,16.05,MN5,0.0,0.0,1.0,0.0,0.0
21095,47.2630555555556,8.913611111111111,MN5,1.0,1.0,7.0,0.14285714285714285,0.14285714285714285
21214,48.45,10.267,MN5,0.0,0.0,2.0,0.0,0.0
24920,35.8333333333333,103.75,MN9,9.0,5.0,9.0,1.0,0.5555555555555556
20160,46.42,28.42,MN12,1.0,0.0,8.0,0.125,0.0
22952,50.25,67.833,MN13,14.0,24.0,30.0,0.4666666666666667,0.8
23409,37.174,29.372,MN15,1.0,0.0,1.0,1.0,0.0
27060,21.0,94.6666666666667,MN15,2.0,0.0,3.0,0.6666666666666666,0.0
21352,48.229,12.474,MN7-8,0.0,0.0,1.0,0.0,0.0
24871,22.9789,95.9164,MN11,0.0,1.0,1.0,0.0,1.0
24435,39.5,3.0,MQ18,5.0,5.0,5.0,1.0,1.0
20477,47.55,17.75,MN12,0.0,0.0,3.0,0.0,0.0
28012,35.8297222222222,14.52,MQ18,2.0,2.0,2.0,1.0,1.0
20161,48.2,13.6,MN10,0.0,0.0,1.0,0.0,0.0
21717,43.283,0.45,MN7-8,0.0,0.0,3.0,0.0,0.0
20082,48.21,10.38,MN5,4.0,1.0,14.0,0.2857142857142857,0.07142857142857142
24353,35.0,69.9167,MN15,2.0,2.0,2.0,1.0,1.0
22557,41.5,23.833,MN12,2.0,4.0,25.0,0.08,0.16
20351,48.2166666666667,19.967,MN16,6.0,12.0,35.0,0.17142857142857143,0.34285714285714286
23483,38.608,36.192,MN13,0.0,0.0,1.0,0.0,0.0
23613,39.732,36.833,MN11,0.0,0.0,1.0,0.0,0.0
20198,38.5,24.2,MN12,0.0,2.0,19.0,0.0,0.10526315789473684
23606,40.974,35.786,MN16,2.0,1.0,5.0,0.4,0.2
23432,39.466,31.735,MN14,1.0,0.0,1.0,1.0,0.0
21653,50.9,6.45,MN16,4.0,6.0,17.0,0.23529411764705882,0.35294117647058826
21285,50.9,6.45,MN5,11.0,5.0,51.0,0.21568627450980393,0.09803921568627451
20427,47.923,10.588,MN7-8,13.0,8.0,37.0,0.35135135135135137,0.21621621621621623
23028,23.1,52.517,MN13,0.0,7.0,9.0,0.0,0.7777777777777778
23285,40.364,33.409,MN4,1.0,0.0,1.0,1.0,0.0
27242,14.056944444444401,108.120555555556,MQ18,18.0,4.0,21.0,0.8571428571428571,0.19047619047619047
24045,21.8333,104.833333333333,MQ18,21.0,3.0,24.0,0.875,0.125
24046,21.8333,104.833333333333,MQ18,15.0,4.0,18.0,0.8333333333333334,0.2222222222222222
24048,20.936,104.37,MN1,3.0,0.0,3.0,1.0,0.0
28658,20.936,104.37,MN1,1.0,0.0,1.0,1.0,0.0
23516,37.458,31.825,MN2,8.0,9.0,20.0,0.4,0.45
28655,38.457822580363995,31.82736533831155,MN2,4.0,7.0,14.0,0.2857142857142857,0.5
26966,-27.0,15.0,MN10,11.0,9.0,11.0,1.0,0.8181818181818182
27137,36.6955555555556,137.198611111111,MN3,1.0,1.0,1.0,1.0,1.0
23534,39.712,29.203000000000007,MN10,1.0,0.0,2.0,0.5,0.0
23034,24.067,53.333,MN13,0.0,3.0,3.0,0.0,1.0
27508,27.15305555555561,49.548333333333304,old,4.0,4.0,4.0,1.0,1.0
23554,39.037,27.739,MN3,4.0,1.0,4.0,1.0,0.25
23091,47.0,15.0,MN9,0.0,0.0,1.0,0.0,0.0
23355,37.256,29.912,MN16,0.0,0.0,1.0,0.0,0.0
21107,47.0,7.8,MN3,1.0,1.0,2.0,0.5,0.5
20916,48.4306,10.0036,MN2,7.0,8.0,14.0,0.5,0.5714285714285714
20124,47.56,19.44,MN7-8,1.0,2.0,7.0,0.14285714285714285,0.2857142857142857
28321,10.266111111111114,40.56861111111112,MN16,10.0,4.0,21.0,0.47619047619047616,0.19047619047619047
20286,47.667,19.683,MN13,0.0,2.0,4.0,0.0,0.5
21720,43.567,0.667,MN6,0.0,0.0,9.0,0.0,0.0
20261,48.6,16.6,MN7-8,0.0,0.0,4.0,0.0,0.0
21022,46.533,6.65,MN2,4.0,1.0,4.0,1.0,0.25
27374,44.2885515,5.063007,MN14,1.0,0.0,10.0,0.1,0.0
23340,37.885,27.441,MN16,1.0,0.0,1.0,1.0,0.0
23619,39.742,36.812,MN11,0.0,1.0,1.0,0.0,1.0
26789,39.733333333333306,36.81666666666671,MN11,1.0,1.0,7.0,0.14285714285714285,0.14285714285714285
24304,48.1503,9.8981,MN5,1.0,1.0,12.0,0.08333333333333333,0.08333333333333333
20197,48.2,16.3,MN7-8,0.0,0.0,1.0,0.0,0.0
21326,47.64166666666669,9.06083333333333,MN7-8,1.0,3.0,21.0,0.047619047619047616,0.14285714285714285
27275,40.4166909,-3.7003454,MN6,0.0,2.0,11.0,0.0,0.18181818181818182
24669,40.4166909,-3.7003454,MN5,2.0,2.0,9.0,0.2222222222222222,0.2222222222222222
24064,25.1833,102.53333333333299,MQ18,9.0,1.0,10.0,0.9,0.1
21517,48.753,11.182,MN5,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333
21307,50.046666666666695,8.1006,MN2,2.0,0.0,3.0,0.6666666666666666,0.0
20234,48.0,9.067,MN5,0.0,0.0,4.0,0.0,0.0
24088,31.8917,118.2,MQ19,7.0,19.0,20.0,0.35,0.95
24921,35.85,103.7333,MN10,20.0,4.0,32.0,0.625,0.125
24918,35.3333,103.1667,MN13,1.0,6.0,8.0,0.125,0.75
24917,35.4667,103.1667,MN13,1.0,3.0,4.0,0.25,0.75
26500,36.466666666666704,103.416666666667,MN6,5.0,1.0,10.0,0.5,0.1
28738,35.355555555555554,103.19944444444445,MN7-8,1.0,1.0,1.0,1.0,1.0
27070,35.3761111111111,103.213333333333,MN11,2.0,1.0,2.0,1.0,0.5
24473,36.0,103.0,MN11,0.0,1.0,2.0,0.0,0.5
26541,35.4130555555556,103.40833333333299,MN9,1.0,1.0,1.0,1.0,1.0
28229,26.733,67.51899999999999,MN3,4.0,1.0,4.0,1.0,0.25
28232,26.733,67.51899999999999,MN3,3.0,1.0,3.0,1.0,0.3333333333333333
