,LONG,LAT,FIRST OCCURRENCES IN FOCAL AREA (t),LAST OCCURRENCES IN FOCAL AREA (t),OCCURRENCES IN FOCAL AREA (t),UNWEIGHTED OCCURRENCES IN FOCAL AREA (t),HYP1,HYP2,HYP3,LOP0,LOP1,LOP2,OCCURRENCES IN FOCAL AREA (t-1),UNWEIGHTED OCCURRENCES IN FOCAL AREA (t-1),OCCURRENCES IN FOCAL AREA (t+1),UNWEIGHTED OCCURRENCES IN FOCAL AREA (t+1),PROPORTION OF FIRST OCCURRENCES IN FOCAL AREA (t),PROPORTION OF LAST OCCURRENCES IN FOCAL AREA (t),MEAN HYP,MEAN LOP,MAT,MAP,NPP,EXPECTED PROPORTION OF FIRST OCCURRENCES,EXPECTED PROPORTION OF LAST OCCURRENCES,OCCURRENCES WITHOUT SPECIATION,OCCURRENCES WITHOUT EXTINCTION
76245,11.19999999999992,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76250,11.69999999999992,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76255,12.19999999999992,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76260,12.69999999999992,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76265,13.199999999999914,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76270,13.699999999999907,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76275,14.199999999999907,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76280,14.699999999999907,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76285,15.199999999999907,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76290,15.699999999999905,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76295,16.199999999999903,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76300,16.699999999999903,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76305,23.79999999999988,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76310,24.29999999999988,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76315,24.79999999999988,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76320,25.29999999999988,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76325,25.79999999999988,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76330,26.29999999999988,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76335,26.79999999999988,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76340,27.299999999999862,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76345,27.799999999999862,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76350,28.299999999999862,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76355,28.79999999999985,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76360,29.29999999999985,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76365,29.79999999999985,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76370,30.29999999999985,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76375,30.79999999999985,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76380,31.29999999999985,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76385,31.79999999999985,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76390,32.299999999999855,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76395,32.79999999999984,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76400,33.29999999999984,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76405,33.79999999999984,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76410,34.29999999999984,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76415,34.79999999999984,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76420,35.29999999999984,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76425,35.79999999999984,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76430,36.29999999999984,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76435,36.79999999999983,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76440,37.29999999999983,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76445,37.79999999999983,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76450,38.29999999999983,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76455,38.79999999999983,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76460,39.29999999999982,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76465,39.79999999999982,58.700000000000344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76470,5.79999999999994,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76475,6.29999999999994,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76480,6.799999999999938,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76485,7.299999999999932,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76490,7.799999999999932,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76495,8.299999999999931,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76500,8.79999999999993,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76505,11.099999999999923,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76510,11.59999999999992,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76515,12.099999999999914,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76520,12.599999999999914,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76525,13.099999999999914,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76530,13.599999999999913,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76535,14.099999999999907,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76540,14.599999999999907,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76545,15.099999999999907,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76550,15.599999999999905,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76555,16.099999999999902,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76560,16.599999999999902,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76565,17.099999999999902,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76570,23.79999999999988,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76575,24.29999999999988,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76580,24.79999999999988,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76585,25.29999999999988,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76590,25.79999999999988,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76595,26.29999999999988,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76600,26.79999999999988,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76605,27.299999999999862,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76610,27.799999999999862,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76615,28.299999999999862,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76620,28.79999999999985,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76625,29.29999999999985,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76630,29.79999999999985,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76635,30.29999999999985,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76640,30.79999999999985,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76645,31.29999999999985,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76650,31.79999999999985,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76655,32.299999999999855,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76660,32.79999999999984,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76665,33.29999999999984,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76670,33.79999999999984,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76675,34.29999999999984,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76680,34.79999999999984,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76685,35.29999999999984,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76690,35.79999999999984,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76695,36.29999999999984,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76700,36.79999999999983,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76705,37.29999999999983,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76710,37.79999999999983,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76715,38.29999999999983,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76720,38.79999999999983,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76725,39.29999999999982,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76730,39.79999999999982,58.800000000000345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76735,5.79999999999994,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76740,6.29999999999994,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76745,6.799999999999938,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76750,7.299999999999932,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76755,7.799999999999932,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76760,8.299999999999931,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76765,8.79999999999993,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76770,9.299999999999926,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76775,11.399999999999919,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76780,11.899999999999919,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76785,12.399999999999912,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76790,12.899999999999912,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76795,13.399999999999912,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76800,13.899999999999912,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76805,14.39999999999991,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76810,14.899999999999904,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76815,15.399999999999904,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76820,15.899999999999904,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76825,16.399999999999906,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76830,16.8999999999999,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76835,17.3999999999999,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76840,23.59999999999988,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76845,24.09999999999988,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76850,24.59999999999988,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76855,25.09999999999988,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76860,25.599999999999863,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76865,26.099999999999863,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76870,26.599999999999863,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76875,27.099999999999863,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76880,27.599999999999863,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76885,28.099999999999863,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76890,28.599999999999863,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76895,29.099999999999863,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76900,29.599999999999852,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76905,30.099999999999852,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76910,30.599999999999852,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76915,31.099999999999852,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76920,31.599999999999852,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76925,32.099999999999845,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76930,32.599999999999845,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76935,33.099999999999845,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76940,33.59999999999984,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76945,34.09999999999984,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76950,34.59999999999984,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76955,35.09999999999984,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76960,35.599999999999845,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76965,36.09999999999983,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76970,36.59999999999983,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
76975,37.09999999999983,58.900000000000354,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
